OrderItemID,OrderID,ProductID,Quantity,UnitPrice,ModifiedDate
57929,19349,608,1,45791.11,2025-11-13 22:15:03.000
57930,19350,331,2,31668.72,2025-12-26 16:22:50.000
57931,19350,412,4,23474.4,2025-12-26 16:22:50.000
57932,19350,992,4,19992.0,2025-12-26 16:22:50.000
57933,19351,859,1,45970.37,2025-04-29 05:19:33.000
57934,19351,898,1,27447.11,2025-04-29 05:19:33.000
57935,19351,722,1,8792.39,2025-04-29 05:19:33.000
57936,19351,952,1,31066.19,2025-04-29 05:19:33.000
57937,19352,286,4,9652.34,2025-04-17 11:54:17.000
57938,19352,395,5,45691.12,2025-04-17 11:54:17.000
57939,19353,909,4,10196.9,2025-08-04 18:42:32.000
57940,19354,209,2,23581.91,2026-02-21 14:19:34.000
57941,19355,816,4,23709.22,2025-09-15 15:03:00.000
57942,19355,16,2,30525.66,2025-09-15 15:03:00.000
57943,19355,834,3,40071.2,2025-09-15 15:03:00.000
57944,19355,222,4,41843.62,2025-09-15 15:03:00.000
57945,19355,818,1,3305.51,2025-09-15 15:03:00.000
57946,19356,990,3,12262.36,2026-01-05 04:26:04.000
57947,19356,385,1,32039.04,2026-01-05 04:26:04.000
57948,19356,875,4,9538.8,2026-01-05 04:26:04.000
57949,19356,676,1,44088.27,2026-01-05 04:26:04.000
57950,19357,41,5,2852.92,2026-04-25 23:27:20.000
57951,19357,949,4,42932.09,2026-04-25 23:27:20.000
57952,19357,248,4,40927.5,2026-04-25 23:27:20.000
57953,19357,179,1,38806.77,2026-04-25 23:27:20.000
57954,19358,342,1,4893.44,2025-01-16 17:35:09.000
57955,19359,988,3,43266.6,2026-03-27 21:33:32.000
57956,19359,675,2,17501.61,2026-03-27 21:33:32.000
57957,19359,192,2,6849.19,2026-03-27 21:33:32.000
57958,19360,606,5,12343.19,2025-02-10 16:08:08.000
57959,19360,871,2,33821.2,2025-02-10 16:08:08.000
57960,19361,783,3,49732.18,2025-09-13 12:30:33.000
57961,19361,242,1,1911.95,2025-09-13 12:30:33.000
57962,19361,942,5,32268.2,2025-09-13 12:30:33.000
57963,19362,776,3,30759.42,2026-01-11 15:58:54.000
57964,19363,543,4,21676.82,2025-06-24 03:35:51.000
57965,19364,996,2,14806.13,2025-10-20 12:48:39.000
57966,19364,257,5,30839.32,2025-10-20 12:48:39.000
57967,19364,851,3,12104.96,2025-10-20 12:48:39.000
57968,19365,942,5,32268.2,2026-06-05 00:30:47.000
57969,19365,284,3,42883.69,2026-06-05 00:30:47.000
57970,19365,938,2,45463.94,2026-06-05 00:30:47.000
57971,19366,954,2,14447.74,2026-03-29 07:48:56.000
57972,19366,721,3,21652.75,2026-03-29 07:48:56.000
57973,19367,499,5,29265.32,2026-04-17 09:42:45.000
57974,19367,864,3,24509.29,2026-04-17 09:42:45.000
57975,19367,879,1,36150.99,2026-04-17 09:42:45.000
57976,19368,120,5,41171.37,2025-12-02 21:37:20.000
57977,19368,879,1,36150.99,2025-12-02 21:37:20.000
57978,19368,263,2,17562.17,2025-12-02 21:37:20.000
57979,19368,820,1,45967.76,2025-12-02 21:37:20.000
57980,19369,718,5,3211.03,2025-12-19 11:45:37.000
57981,19369,458,4,19974.21,2025-12-19 11:45:37.000
57982,19369,801,3,30075.96,2025-12-19 11:45:37.000
57983,19369,669,5,37810.36,2025-12-19 11:45:37.000
57984,19369,853,3,30011.1,2025-12-19 11:45:37.000
57985,19370,837,3,31688.16,2026-01-24 09:00:27.000
57986,19370,929,1,10935.52,2026-01-24 09:00:27.000
57987,19370,745,2,8255.59,2026-01-24 09:00:27.000
57988,19370,72,2,32539.66,2026-01-24 09:00:27.000
57989,19371,133,1,49410.17,2025-05-26 19:21:53.000
57990,19371,932,5,43892.64,2025-05-26 19:21:53.000
57991,19371,991,5,45188.0,2025-05-26 19:21:53.000
57992,19371,864,1,24509.29,2025-05-26 19:21:53.000
57993,19372,154,5,45305.43,2025-04-10 20:35:48.000
57994,19373,988,3,43266.6,2025-09-03 08:05:52.000
57995,19373,573,5,18553.65,2025-09-03 08:05:52.000
57996,19373,839,1,7312.86,2025-09-03 08:05:52.000
57997,19373,25,1,38123.03,2025-09-03 08:05:52.000
57998,19373,57,3,46637.43,2025-09-03 08:05:52.000
57999,19374,664,3,27906.34,2025-01-26 21:21:31.000
58000,19374,158,3,19868.34,2025-01-26 21:21:31.000
58001,19374,715,4,36254.21,2025-01-26 21:21:31.000
58002,19374,465,4,23538.11,2025-01-26 21:21:31.000
58003,19375,380,3,25461.84,2026-04-07 01:15:03.000
58004,19375,484,3,15412.71,2026-04-07 01:15:03.000
58005,19375,244,1,45408.66,2026-04-07 01:15:03.000
58006,19375,621,5,7197.01,2026-04-07 01:15:03.000
58007,19375,488,1,15196.86,2026-04-07 01:15:03.000
58008,19376,867,4,43743.84,2025-09-01 02:34:56.000
58009,19376,892,4,49079.8,2025-09-01 02:34:56.000
58010,19376,105,5,5644.02,2025-09-01 02:34:56.000
58011,19376,838,4,7348.31,2025-09-01 02:34:56.000
58012,19376,893,5,29783.83,2025-09-01 02:34:56.000
58013,19377,503,1,6790.42,2025-04-03 20:23:55.000
58014,19377,105,1,5644.02,2025-04-03 20:23:55.000
58015,19377,219,1,4474.22,2025-04-03 20:23:55.000
58016,19377,504,2,19711.11,2025-04-03 20:23:55.000
58017,19378,420,5,28461.63,2026-08-04 11:13:04.000
58018,19378,391,4,7838.65,2026-08-04 11:13:04.000
58019,19378,554,5,35158.26,2026-08-04 11:13:04.000
58020,19379,390,4,18620.6,2025-12-23 20:49:50.000
58021,19379,384,2,10220.23,2025-12-23 20:49:50.000
58022,19379,453,4,6294.96,2025-12-23 20:49:50.000
58023,19379,381,5,2283.8,2025-12-23 20:49:50.000
58024,19380,684,3,22609.91,2025-07-22 19:37:06.000
58025,19380,500,5,44704.7,2025-07-22 19:37:06.000
58026,19380,466,1,22643.37,2025-07-22 19:37:06.000
58027,19380,52,4,45259.92,2025-07-22 19:37:06.000
58028,19380,151,2,44981.63,2025-07-22 19:37:06.000
58029,19381,558,1,30097.62,2026-01-06 07:10:58.000
58030,19381,523,1,13550.67,2026-01-06 07:10:58.000
58031,19381,100,2,6129.1,2026-01-06 07:10:58.000
58032,19381,281,3,12305.32,2026-01-06 07:10:58.000
58033,19382,220,5,47988.74,2025-07-28 08:05:10.000
58034,19382,841,4,8278.4,2025-07-28 08:05:10.000
58035,19382,662,2,45575.65,2025-07-28 08:05:10.000
58036,19382,166,1,17082.1,2025-07-28 08:05:10.000
58037,19382,22,5,17728.98,2025-07-28 08:05:10.000
58038,19383,455,5,44186.91,2026-07-01 19:18:29.000
58039,19383,1,1,17090.06,2026-07-01 19:18:29.000
58040,19383,315,2,15757.21,2026-07-01 19:18:29.000
58041,19383,260,2,20332.96,2026-07-01 19:18:29.000
58042,19384,136,4,86.05,2026-06-15 19:01:14.000
58043,19384,676,2,44088.27,2026-06-15 19:01:14.000
58044,19384,235,3,41918.37,2026-06-15 19:01:14.000
58045,19385,221,5,43474.6,2026-01-19 20:07:15.000
58046,19385,806,4,15148.72,2026-01-19 20:07:15.000
58047,19385,735,2,45095.95,2026-01-19 20:07:15.000
58048,19385,333,1,1069.02,2026-01-19 20:07:15.000
58049,19386,685,4,48388.35,2026-08-25 10:42:35.000
58050,19386,754,2,47117.38,2026-08-25 10:42:35.000
58051,19386,33,2,39883.86,2026-08-25 10:42:35.000
58052,19387,69,4,49647.84,2026-01-07 18:32:13.000
58053,19387,760,3,34405.66,2026-01-07 18:32:13.000
58054,19387,485,4,31180.42,2026-01-07 18:32:13.000
58055,19388,608,5,45791.11,2025-04-27 10:38:06.000
58056,19388,862,1,29987.13,2025-04-27 10:38:06.000
58057,19388,426,1,16827.64,2025-04-27 10:38:06.000
58058,19388,15,1,19842.19,2025-04-27 10:38:06.000
58059,19389,856,4,18507.58,2026-04-10 15:02:53.000
58060,19389,110,2,11506.47,2026-04-10 15:02:53.000
58061,19389,509,4,31112.02,2026-04-10 15:02:53.000
58062,19390,781,3,34445.13,2026-07-14 09:11:42.000
58063,19390,464,1,15379.6,2026-07-14 09:11:42.000
58064,19391,323,1,47310.05,2025-05-04 07:43:23.000
58065,19391,80,4,33743.19,2025-05-04 07:43:23.000
58066,19392,455,4,44186.91,2025-07-08 08:15:57.000
58067,19393,549,4,33824.16,2025-03-11 23:36:59.000
58068,19393,602,2,14130.76,2025-03-11 23:36:59.000
58069,19393,43,3,5595.99,2025-03-11 23:36:59.000
58070,19393,40,1,29326.41,2025-03-11 23:36:59.000
58071,19394,101,5,47037.75,2025-04-22 18:45:55.000
58072,19394,175,1,22655.61,2025-04-22 18:45:55.000
58073,19395,905,4,28552.32,2026-02-09 08:52:05.000
58074,19395,684,2,22609.91,2026-02-09 08:52:05.000
58075,19395,20,2,23625.48,2026-02-09 08:52:05.000
58076,19395,727,4,13634.52,2026-02-09 08:52:05.000
58077,19396,910,1,47725.94,2026-04-22 21:47:23.000
58078,19396,177,4,19908.03,2026-04-22 21:47:23.000
58079,19396,695,1,667.4,2026-04-22 21:47:23.000
58080,19396,659,3,39496.95,2026-04-22 21:47:23.000
58081,19396,63,5,24625.87,2026-04-22 21:47:23.000
58082,19397,281,1,12305.32,2025-04-16 16:04:24.000
58083,19398,185,3,34035.83,2025-08-30 11:02:48.000
58084,19398,60,4,3061.3,2025-08-30 11:02:48.000
58085,19399,942,3,32268.2,2026-07-13 12:44:13.000
58086,19399,792,1,564.18,2026-07-13 12:44:13.000
58087,19399,174,1,6358.65,2026-07-13 12:44:13.000
58088,19399,696,4,10357.32,2026-07-13 12:44:13.000
58089,19399,80,4,33743.19,2026-07-13 12:44:13.000
58090,19400,258,3,15860.88,2025-07-30 06:09:51.000
58091,19400,914,2,8323.85,2025-07-30 06:09:51.000
58092,19400,208,3,26235.84,2025-07-30 06:09:51.000
58093,19400,322,5,6019.03,2025-07-30 06:09:51.000
58094,19400,336,3,48181.81,2025-07-30 06:09:51.000
58095,19401,715,2,36254.21,2025-04-22 14:12:53.000
58096,19401,393,3,34035.77,2025-04-22 14:12:53.000
58097,19401,988,5,43266.6,2025-04-22 14:12:53.000
58098,19402,344,3,44577.27,2026-01-08 11:54:23.000
58099,19402,240,5,2041.25,2026-01-08 11:54:23.000
58100,19402,147,1,9272.11,2026-01-08 11:54:23.000
58101,19402,405,2,47177.98,2026-01-08 11:54:23.000
58102,19402,863,5,23492.94,2026-01-08 11:54:23.000
58103,19403,436,5,220.88,2026-07-04 06:55:05.000
58104,19403,383,2,35634.91,2026-07-04 06:55:05.000
58105,19403,184,4,8379.34,2026-07-04 06:55:05.000
58106,19403,138,5,16177.68,2026-07-04 06:55:05.000
58107,19403,265,1,845.57,2026-07-04 06:55:05.000
58108,19404,441,4,32257.27,2025-08-14 23:31:27.000
58109,19404,389,2,49220.88,2025-08-14 23:31:27.000
58110,19404,917,5,43051.72,2025-08-14 23:31:27.000
58111,19405,117,5,38126.28,2026-06-26 14:36:23.000
58112,19405,1,5,17090.06,2026-06-26 14:36:23.000
58113,19405,675,2,17501.61,2026-06-26 14:36:23.000
58114,19406,851,1,12104.96,2025-11-03 00:01:08.000
58115,19406,78,2,476.47,2025-11-03 00:01:08.000
58116,19407,406,1,35765.42,2026-05-16 21:34:23.000
58117,19408,620,2,9699.43,2026-04-29 17:15:33.000
58118,19408,709,4,20903.48,2026-04-29 17:15:33.000
58119,19408,960,1,38054.97,2026-04-29 17:15:33.000
58120,19409,227,3,41823.0,2026-08-04 17:23:22.000
58121,19409,354,1,47203.35,2026-08-04 17:23:22.000
58122,19409,921,1,37547.17,2026-08-04 17:23:22.000
58123,19410,922,4,38264.54,2026-02-10 11:26:22.000
58124,19410,888,2,3373.99,2026-02-10 11:26:22.000
58125,19410,275,4,42258.22,2026-02-10 11:26:22.000
58126,19410,370,1,15329.58,2026-02-10 11:26:22.000
58127,19410,383,3,35634.91,2026-02-10 11:26:22.000
58128,19411,346,5,1565.57,2025-07-23 16:39:06.000
58129,19411,462,1,45022.7,2025-07-23 16:39:06.000
58130,19412,609,4,27772.04,2025-04-01 17:50:30.000
58131,19412,458,2,19974.21,2025-04-01 17:50:30.000
58132,19412,683,1,19661.99,2025-04-01 17:50:30.000
58133,19413,772,2,20179.89,2026-05-12 01:54:33.000
58134,19413,722,3,8792.39,2026-05-12 01:54:33.000
58135,19413,262,1,13270.79,2026-05-12 01:54:33.000
58136,19414,289,4,13111.54,2025-07-07 18:49:36.000
58137,19414,568,5,4457.17,2025-07-07 18:49:36.000
58138,19414,701,3,3929.82,2025-07-07 18:49:36.000
58139,19415,624,5,28115.8,2026-02-17 06:01:41.000
58140,19415,718,4,3211.03,2026-02-17 06:01:41.000
58141,19415,312,3,16560.14,2026-02-17 06:01:41.000
58142,19415,231,4,5243.07,2026-02-17 06:01:41.000
58143,19416,360,4,42396.32,2026-05-07 08:14:47.000
58144,19416,156,3,765.37,2026-05-07 08:14:47.000
58145,19417,2,5,25177.96,2026-06-09 13:29:43.000
58146,19417,397,3,13940.43,2026-06-09 13:29:43.000
58147,19418,341,1,9130.25,2025-02-17 06:06:39.000
58148,19419,48,3,28658.02,2025-11-08 15:49:29.000
58149,19420,739,4,49176.46,2026-03-12 02:21:53.000
58150,19420,590,3,11425.58,2026-03-12 02:21:53.000
58151,19421,943,5,40516.6,2025-08-24 05:26:20.000
58152,19421,780,4,26973.91,2025-08-24 05:26:20.000
58153,19421,346,1,1565.57,2025-08-24 05:26:20.000
58154,19421,573,1,18553.65,2025-08-24 05:26:20.000
58155,19422,774,3,10462.0,2026-01-05 04:21:54.000
58156,19423,170,1,18302.84,2026-02-02 09:38:38.000
58157,19424,911,1,37035.78,2026-05-24 02:26:40.000
58158,19424,878,5,26029.63,2026-05-24 02:26:40.000
58159,19424,433,2,36038.1,2026-05-24 02:26:40.000
58160,19425,360,4,42396.32,2025-09-29 21:37:48.000
58161,19426,789,4,49200.81,2025-02-17 20:05:54.000
58162,19426,311,1,26942.87,2025-02-17 20:05:54.000
58163,19427,498,3,34421.67,2025-06-22 09:00:53.000
58164,19427,171,4,48239.44,2025-06-22 09:00:53.000
58165,19427,44,2,3745.74,2025-06-22 09:00:53.000
58166,19427,218,3,14590.79,2025-06-22 09:00:53.000
58167,19427,278,3,12332.88,2025-06-22 09:00:53.000
58168,19428,722,5,8792.39,2026-04-04 05:45:41.000
58169,19428,558,4,30097.62,2026-04-04 05:45:41.000
58170,19428,436,1,220.88,2026-04-04 05:45:41.000
58171,19428,945,4,35369.87,2026-04-04 05:45:41.000
58172,19429,868,1,11430.72,2025-06-02 04:15:58.000
58173,19429,805,5,45275.23,2025-06-02 04:15:58.000
58174,19430,692,2,18078.87,2025-01-09 14:06:43.000
58175,19430,411,1,10079.37,2025-01-09 14:06:43.000
58176,19430,638,4,29712.56,2025-01-09 14:06:43.000
58177,19430,743,3,16673.56,2025-01-09 14:06:43.000
58178,19430,320,5,48990.11,2025-01-09 14:06:43.000
58179,19431,829,5,19565.95,2025-01-13 07:08:36.000
58180,19431,121,1,8773.14,2025-01-13 07:08:36.000
58181,19431,491,3,20513.51,2025-01-13 07:08:36.000
58182,19431,672,4,20776.19,2025-01-13 07:08:36.000
58183,19431,860,2,24414.99,2025-01-13 07:08:36.000
58184,19432,138,4,16177.68,2026-07-05 08:59:14.000
58185,19432,951,4,26049.37,2026-07-05 08:59:14.000
58186,19432,988,4,43266.6,2026-07-05 08:59:14.000
58187,19432,742,3,4367.96,2026-07-05 08:59:14.000
58188,19433,312,1,16560.14,2026-04-16 21:32:47.000
58189,19434,31,5,16126.2,2026-03-18 01:33:55.000
58190,19434,759,1,28872.12,2026-03-18 01:33:55.000
58191,19435,320,2,48990.11,2026-04-26 02:58:29.000
58192,19435,284,5,42883.69,2026-04-26 02:58:29.000
58193,19435,28,1,13746.66,2026-04-26 02:58:29.000
58194,19436,14,3,16222.08,2025-12-13 05:16:37.000
58195,19436,379,1,36940.08,2025-12-13 05:16:37.000
58196,19436,99,1,45668.5,2025-12-13 05:16:37.000
58197,19436,470,3,9056.75,2025-12-13 05:16:37.000
58198,19437,275,2,42258.22,2026-07-03 11:45:08.000
58199,19438,845,2,43539.9,2026-07-01 05:17:19.000
58200,19438,33,4,39883.86,2026-07-01 05:17:19.000
58201,19438,334,1,49101.41,2026-07-01 05:17:19.000
58202,19438,90,1,8206.28,2026-07-01 05:17:19.000
58203,19439,879,3,36150.99,2025-06-23 22:51:27.000
58204,19439,201,3,41724.73,2025-06-23 22:51:27.000
58205,19440,194,2,33422.6,2026-06-02 08:29:06.000
58206,19440,878,5,26029.63,2026-06-02 08:29:06.000
58207,19440,955,3,44751.35,2026-06-02 08:29:06.000
58208,19440,910,4,47725.94,2026-06-02 08:29:06.000
58209,19441,474,2,20123.73,2026-07-06 05:10:37.000
58210,19441,123,3,18285.15,2026-07-06 05:10:37.000
58211,19441,563,3,3127.9,2026-07-06 05:10:37.000
58212,19441,522,3,19450.44,2026-07-06 05:10:37.000
58213,19442,444,2,12539.61,2026-06-19 09:32:32.000
58214,19443,291,1,16041.73,2025-09-05 11:42:22.000
58215,19444,795,3,23185.84,2026-06-30 00:52:44.000
58216,19444,110,5,11506.47,2026-06-30 00:52:44.000
58217,19444,530,4,43080.88,2026-06-30 00:52:44.000
58218,19444,448,5,8758.94,2026-06-30 00:52:44.000
58219,19444,482,5,42637.42,2026-06-30 00:52:44.000
58220,19445,287,4,29065.74,2025-04-17 19:17:58.000
58221,19446,481,2,1122.23,2025-03-19 13:15:40.000
58222,19446,254,4,16127.96,2025-03-19 13:15:40.000
58223,19446,419,4,10561.05,2025-03-19 13:15:40.000
58224,19447,830,1,25534.29,2025-06-21 06:13:13.000
58225,19447,209,2,23581.91,2025-06-21 06:13:13.000
58226,19447,631,5,39545.93,2025-06-21 06:13:13.000
58227,19447,308,3,1427.47,2025-06-21 06:13:13.000
58228,19448,993,5,18609.78,2025-09-02 02:09:06.000
58229,19448,35,2,3767.62,2025-09-02 02:09:06.000
58230,19449,55,2,16683.95,2025-05-11 05:53:49.000
58231,19449,445,2,23982.5,2025-05-11 05:53:49.000
58232,19449,624,3,28115.8,2025-05-11 05:53:49.000
58233,19450,573,3,18553.65,2025-04-22 03:44:42.000
58234,19451,514,4,32487.79,2025-07-23 23:33:17.000
58235,19452,391,1,7838.65,2026-07-16 22:44:45.000
58236,19452,69,1,49647.84,2026-07-16 22:44:45.000
58237,19452,855,1,7320.91,2026-07-16 22:44:45.000
58238,19453,265,1,845.57,2025-10-23 01:56:23.000
58239,19453,491,5,20513.51,2025-10-23 01:56:23.000
58240,19453,309,3,21569.96,2025-10-23 01:56:23.000
58241,19453,742,3,4367.96,2025-10-23 01:56:23.000
58242,19453,937,1,24573.33,2025-10-23 01:56:23.000
58243,19454,590,1,11425.58,2026-03-29 08:19:09.000
58244,19454,904,3,11562.89,2026-03-29 08:19:09.000
58245,19454,977,5,17729.08,2026-03-29 08:19:09.000
58246,19455,575,3,9554.74,2025-01-04 03:57:12.000
58247,19455,997,5,23281.22,2025-01-04 03:57:12.000
58248,19455,40,1,29326.41,2025-01-04 03:57:12.000
58249,19455,3,2,5617.93,2025-01-04 03:57:12.000
58250,19456,995,5,47388.89,2026-05-05 07:54:44.000
58251,19457,300,3,23291.06,2025-02-24 03:56:16.000
58252,19457,633,3,13086.34,2025-02-24 03:56:16.000
58253,19457,935,5,40015.03,2025-02-24 03:56:16.000
58254,19457,212,1,3566.62,2025-02-24 03:56:16.000
58255,19458,173,3,6057.87,2025-11-17 04:42:37.000
58256,19458,973,1,14395.76,2025-11-17 04:42:37.000
58257,19458,661,4,22452.48,2025-11-17 04:42:37.000
58258,19458,931,4,44927.71,2025-11-17 04:42:37.000
58259,19459,259,4,45712.86,2026-03-23 15:03:41.000
58260,19459,835,1,23764.24,2026-03-23 15:03:41.000
58261,19459,945,1,35369.87,2026-03-23 15:03:41.000
58262,19459,74,1,26409.31,2026-03-23 15:03:41.000
58263,19460,964,2,25070.61,2026-08-24 23:09:38.000
58264,19460,544,4,10550.44,2026-08-24 23:09:38.000
58265,19460,662,2,45575.65,2026-08-24 23:09:38.000
58266,19460,540,1,35222.17,2026-08-24 23:09:38.000
58267,19460,672,5,20776.19,2026-08-24 23:09:38.000
58268,19461,541,5,46331.77,2026-05-01 17:45:15.000
58269,19461,895,2,9096.18,2026-05-01 17:45:15.000
58270,19461,956,2,40396.05,2026-05-01 17:45:15.000
58271,19461,748,3,41609.05,2026-05-01 17:45:15.000
58272,19462,842,2,20704.76,2026-03-10 17:46:18.000
58273,19463,459,5,10335.46,2025-07-04 13:06:06.000
58274,19463,203,5,44637.29,2025-07-04 13:06:06.000
58275,19463,789,4,49200.81,2025-07-04 13:06:06.000
58276,19463,595,1,35315.9,2025-07-04 13:06:06.000
58277,19464,910,3,47725.94,2026-05-12 16:23:13.000
58278,19465,543,5,21676.82,2026-07-02 03:06:50.000
58279,19465,201,1,41724.73,2026-07-02 03:06:50.000
58280,19465,830,2,25534.29,2026-07-02 03:06:50.000
58281,19466,991,5,45188.0,2026-07-11 14:05:13.000
58282,19467,847,1,19569.27,2026-07-19 20:58:18.000
58283,19467,959,2,6250.66,2026-07-19 20:58:18.000
58284,19467,860,4,24414.99,2026-07-19 20:58:18.000
58285,19468,161,4,22632.6,2025-11-14 16:29:31.000
58286,19469,669,5,37810.36,2025-12-14 02:16:27.000
58287,19469,339,3,18773.06,2025-12-14 02:16:27.000
58288,19470,762,4,41725.75,2026-03-28 23:48:16.000
58289,19471,516,5,2070.76,2025-07-28 05:11:16.000
58290,19471,523,2,13550.67,2025-07-28 05:11:16.000
58291,19471,685,4,48388.35,2025-07-28 05:11:16.000
58292,19471,51,2,35584.56,2025-07-28 05:11:16.000
58293,19471,897,1,42366.38,2025-07-28 05:11:16.000
58294,19472,275,5,42258.22,2026-06-19 10:22:34.000
58295,19472,864,2,24509.29,2026-06-19 10:22:34.000
58296,19473,924,4,16137.9,2026-02-11 10:30:19.000
58297,19474,627,1,9450.34,2026-08-20 07:45:50.000
58298,19475,237,5,11968.79,2026-03-25 11:30:15.000
58299,19476,344,2,44577.27,2025-03-22 05:59:42.000
58300,19476,548,2,9343.94,2025-03-22 05:59:42.000
58301,19476,465,5,23538.11,2025-03-22 05:59:42.000
58302,19476,913,1,11087.63,2025-03-22 05:59:42.000
58303,19476,654,3,47009.13,2025-03-22 05:59:42.000
58304,19477,823,1,33010.11,2025-10-20 23:19:05.000
58305,19477,262,1,13270.79,2025-10-20 23:19:05.000
58306,19477,253,4,27945.96,2025-10-20 23:19:05.000
58307,19477,838,2,7348.31,2025-10-20 23:19:05.000
58308,19478,89,2,32925.44,2025-02-12 01:44:28.000
58309,19478,362,4,28775.59,2025-02-12 01:44:28.000
58310,19479,726,2,40106.95,2025-12-13 11:17:55.000
58311,19479,337,1,282.82,2025-12-13 11:17:55.000
58312,19480,184,3,8379.34,2026-07-29 07:54:57.000
58313,19480,926,4,10313.21,2026-07-29 07:54:57.000
58314,19480,615,1,25572.48,2026-07-29 07:54:57.000
58315,19481,594,3,48073.9,2025-08-27 09:46:30.000
58316,19481,503,3,6790.42,2025-08-27 09:46:30.000
58317,19481,715,4,36254.21,2025-08-27 09:46:30.000
58318,19481,71,1,22591.86,2025-08-27 09:46:30.000
58319,19482,271,1,45739.13,2025-05-19 12:06:55.000
58320,19482,100,2,6129.1,2025-05-19 12:06:55.000
58321,19483,489,5,45045.81,2025-05-29 21:47:46.000
58322,19483,893,1,29783.83,2025-05-29 21:47:46.000
58323,19483,175,5,22655.61,2025-05-29 21:47:46.000
58324,19484,612,2,35419.84,2025-03-05 23:33:57.000
58325,19484,40,4,29326.41,2025-03-05 23:33:57.000
58326,19484,166,1,17082.1,2025-03-05 23:33:57.000
58327,19484,60,2,3061.3,2025-03-05 23:33:57.000
58328,19484,474,5,20123.73,2025-03-05 23:33:57.000
58329,19485,614,1,28186.74,2026-07-23 04:10:42.000
58330,19485,251,4,22937.32,2026-07-23 04:10:42.000
58331,19485,466,4,22643.37,2026-07-23 04:10:42.000
58332,19486,540,2,35222.17,2026-05-19 13:00:19.000
58333,19486,194,2,33422.6,2026-05-19 13:00:19.000
58334,19487,758,3,32861.75,2025-05-03 02:49:01.000
58335,19487,567,2,649.35,2025-05-03 02:49:01.000
58336,19487,246,5,4985.27,2025-05-03 02:49:01.000
58337,19487,597,1,40190.92,2025-05-03 02:49:01.000
58338,19488,31,3,16126.2,2025-03-29 08:11:52.000
58339,19488,429,5,14425.94,2025-03-29 08:11:52.000
58340,19488,55,5,16683.95,2025-03-29 08:11:52.000
58341,19488,935,2,40015.03,2025-03-29 08:11:52.000
58342,19488,266,3,15560.85,2025-03-29 08:11:52.000
58343,19489,365,1,22422.83,2026-03-09 13:10:33.000
58344,19489,749,3,7019.09,2026-03-09 13:10:33.000
58345,19489,403,2,45115.75,2026-03-09 13:10:33.000
58346,19489,263,3,17562.17,2026-03-09 13:10:33.000
58347,19489,810,3,8263.44,2026-03-09 13:10:33.000
58348,19490,524,1,18371.36,2025-05-11 18:54:29.000
58349,19490,632,4,40938.4,2025-05-11 18:54:29.000
58350,19490,523,3,13550.67,2025-05-11 18:54:29.000
58351,19490,283,1,670.3,2025-05-11 18:54:29.000
58352,19490,35,4,3767.62,2025-05-11 18:54:29.000
58353,19491,239,4,40773.41,2025-06-27 18:06:18.000
58354,19491,521,4,19064.52,2025-06-27 18:06:18.000
58355,19492,6,1,38033.87,2025-02-07 06:39:21.000
58356,19493,998,3,43612.04,2025-08-02 15:24:27.000
58357,19494,828,2,15052.14,2026-08-06 04:39:31.000
58358,19495,953,1,39165.88,2026-01-08 19:47:12.000
58359,19495,848,3,37442.99,2026-01-08 19:47:12.000
58360,19496,158,2,19868.34,2025-03-30 16:10:01.000
58361,19496,293,4,43004.24,2025-03-30 16:10:01.000
58362,19496,222,5,41843.62,2025-03-30 16:10:01.000
58363,19496,578,3,46176.13,2025-03-30 16:10:01.000
58364,19497,501,1,28360.81,2026-01-09 02:07:39.000
58365,19498,385,4,32039.04,2025-10-22 03:27:04.000
58366,19498,619,5,3392.93,2025-10-22 03:27:04.000
58367,19498,864,3,24509.29,2025-10-22 03:27:04.000
58368,19498,950,1,11492.98,2025-10-22 03:27:04.000
58369,19499,942,5,32268.2,2025-12-28 17:11:38.000
58370,19499,58,3,32129.9,2025-12-28 17:11:38.000
58371,19499,474,5,20123.73,2025-12-28 17:11:38.000
58372,19500,127,2,16612.52,2025-02-03 15:31:43.000
58373,19500,29,3,10470.02,2025-02-03 15:31:43.000
58374,19500,300,1,23291.06,2025-02-03 15:31:43.000
58375,19500,351,1,9698.33,2025-02-03 15:31:43.000
58376,19501,381,4,2283.8,2026-07-15 00:46:20.000
58377,19501,312,4,16560.14,2026-07-15 00:46:20.000
58378,19501,305,4,43385.48,2026-07-15 00:46:20.000
58379,19501,227,4,41823.0,2026-07-15 00:46:20.000
58380,19502,4,1,375.54,2025-11-22 02:58:24.000
58381,19502,386,5,46108.21,2025-11-22 02:58:24.000
58382,19502,105,2,5644.02,2025-11-22 02:58:24.000
58383,19502,456,5,22642.97,2025-11-22 02:58:24.000
58384,19503,615,5,25572.48,2026-06-17 22:16:50.000
58385,19503,707,3,9579.73,2026-06-17 22:16:50.000
58386,19504,109,1,21735.74,2026-06-30 16:26:15.000
58387,19504,661,2,22452.48,2026-06-30 16:26:15.000
58388,19504,369,3,28084.59,2026-06-30 16:26:15.000
58389,19505,526,5,47148.17,2025-04-11 13:08:09.000
58390,19506,405,5,47177.98,2025-04-02 13:09:41.000
58391,19506,143,3,40282.1,2025-04-02 13:09:41.000
58392,19506,192,4,6849.19,2025-04-02 13:09:41.000
58393,19506,470,3,9056.75,2025-04-02 13:09:41.000
